order_id,customer_id,restaurant_id,city,order_ts,promised_delivery_ts,status,order_value,payment_mode
284,2085,12,,2026-01-27 16:04:00,2026-01-27 16:32:00,CANCELLED,456.11,UPI
285,1926,108,,2026-01-27 14:30:00,2026-01-27 15:06:00,CANCELLED,321.14,COD
286,4098,76,,2026-01-27 10:34:00,2026-01-27 11:02:00,COMPLETED,675.32,COD
287,2944,74,,2026-01-27 22:20:00,2026-01-27 22:57:00,COMPLETED,498.08,CARD
288,3340,87,,2026-01-27 09:20:00,2026-01-27 09:57:00,COMPLETED,521.29,CARD
289,1789,17,,2026-01-27 20:55:00,2026-01-27 21:34:00,COMPLETED,258.66,COD
290,2056,41,,2026-01-27 19:39:00,2026-01-27 20:17:00,COMPLETED,557.7,COD
291,4577,2,,2026-01-27 17:29:00,2026-01-27 18:06:00,CANCELLED,329.53,CARD
292,4788,14,,2026-01-27 10:33:00,2026-01-27 11:02:00,COMPLETED,642.95,CARD
293,3343,78,,2026-01-27 22:48:00,2026-01-27 23:30:00,CANCELLED,321.69,UPI
294,2621,114,,2026-01-27 12:42:00,2026-01-27 13:19:00,CANCELLED,592.53,COD
295,2241,40,,2026-01-27 08:50:00,2026-01-27 09:30:00,CANCELLED,163.15,UPI
296,4382,42,,2026-01-27 22:38:00,2026-01-27 23:06:00,CANCELLED,783.24,COD
297,4034,63,,2026-01-27 18:19:00,2026-01-27 19:04:00,CANCELLED,287.4,COD
298,4486,68,,2026-01-27 16:47:00,2026-01-27 17:17:00,COMPLETED,479.42,COD
299,3886,26,,2026-01-27 22:56:00,2026-01-27 23:27:00,CANCELLED,446.69,COD
300,2525,63,,2026-01-27 15:55:00,2026-01-27 16:36:00,CANCELLED,230.52,UPI
301,2059,96,,2026-01-27 22:51:00,2026-01-27 23:31:00,COMPLETED,373.76,CARD
302,1906,83,,2026-01-27 14:35:00,2026-01-27 15:01:00,COMPLETED,656.89,COD
303,3794,2,,2026-01-27 12:35:00,2026-01-27 13:20:00,CANCELLED,712.01,UPI
304,4862,40,,2026-01-27 19:02:00,2026-01-27 19:32:00,CANCELLED,295.45,CARD
305,4376,80,,2026-01-27 14:25:00,2026-01-27 15:01:00,CANCELLED,453.35,UPI
306,3432,78,,2026-01-27 08:07:00,2026-01-27 08:48:00,CANCELLED,695.6,CARD
307,2134,34,,2026-01-27 09:50:00,2026-01-27 10:30:00,CANCELLED,329.71,COD
308,3705,41,,2026-01-27 16:49:00,2026-01-27 17:21:00,COMPLETED,671.54,COD
309,1144,75,,2026-01-27 19:11:00,2026-01-27 19:51:00,COMPLETED,422.07,UPI
310,3751,46,,2026-01-27 20:10:00,2026-01-27 20:42:00,CANCELLED,660.18,CARD
311,3970,104,,2026-01-27 22:20:00,2026-01-27 23:02:00,COMPLETED,456.01,COD
312,2722,101,,2026-01-27 13:43:00,2026-01-27 14:28:00,CANCELLED,295.16,COD
313,3390,75,,2026-01-27 17:59:00,2026-01-27 18:33:00,COMPLETED,455.85,UPI
314,1221,112,,2026-01-27 11:19:00,2026-01-27 12:00:00,COMPLETED,398.08,COD
315,1586,41,,2026-01-27 11:25:00,2026-01-27 12:00:00,COMPLETED,730.35,UPI
316,2851,36,,2026-01-27 16:19:00,2026-01-27 16:54:00,COMPLETED,353.72,CARD
317,3516,56,,2026-01-27 10:52:00,2026-01-27 11:35:00,CANCELLED,646.32,COD
318,1057,115,,2026-01-27 16:08:00,2026-01-27 16:45:00,CANCELLED,279.62,COD
319,3840,113,,2026-01-27 17:03:00,2026-01-27 17:34:00,CANCELLED,557.35,COD
320,2221,38,,2026-01-27 09:45:00,2026-01-27 10:22:00,CANCELLED,258.56,CARD
321,4692,63,,2026-01-27 18:10:00,2026-01-27 18:51:00,CANCELLED,596.41,UPI
322,4006,3,,2026-01-27 10:48:00,2026-01-27 11:25:00,COMPLETED,622.66,COD
323,3552,7,,2026-01-27 20:08:00,2026-01-27 20:53:00,COMPLETED,566.21,COD
324,3241,33,,2026-01-27 19:09:00,2026-01-27 19:34:00,CANCELLED,420.9,COD
325,2105,80,,2026-01-27 11:30:00,2026-01-27 12:15:00,COMPLETED,580.08,COD
326,3038,26,,2026-01-27 09:47:00,2026-01-27 10:28:00,COMPLETED,333.76,CARD
327,3245,64,,2026-01-27 22:11:00,2026-01-27 22:52:00,COMPLETED,416.34,COD
328,4421,74,,2026-01-27 16:12:00,2026-01-27 16:47:00,CANCELLED,586.56,
329,1946,59,,2026-01-27 09:32:00,2026-01-27 10:13:00,CANCELLED,215.84,COD
330,3772,41,,2026-01-27 08:51:00,2026-01-27 09:19:00,CANCELLED,703.96,COD
331,2464,115,,2026-01-27 09:37:00,2026-01-27 10:03:00,CANCELLED,581.18,COD
332,4941,59,,2026-01-27 12:34:00,2026-01-27 13:01:00,CANCELLED,268.87,UPI
333,3851,93,,2026-01-27 19:46:00,2026-01-27 20:26:00,COMPLETED,667.99,UPI
334,3778,57,,2026-01-27 22:24:00,2026-01-27 22:54:00,COMPLETED,533.99,COD
335,4987,115,,2026-01-27 21:17:00,2026-01-27 21:53:00,COMPLETED,594.9,
336,1050,91,,2026-01-27 16:19:00,2026-01-27 16:47:00,COMPLETED,191.17,UPI
337,3710,94,,2026-01-27 19:25:00,2026-01-27 20:00:00,COMPLETED,605.38,CARD
338,3510,7,,2026-01-27 19:19:00,2026-01-27 20:04:00,COMPLETED,687.18,UPI
339,3013,42,,2026-01-27 10:40:00,2026-01-27 11:21:00,COMPLETED,715.12,UPI
340,1962,11,,2026-01-27 12:44:00,2026-01-27 13:10:00,CANCELLED,568.16,CARD
341,3037,96,,2026-01-27 17:46:00,2026-01-27 18:25:00,COMPLETED,440.59,COD
342,4945,80,,2026-01-27 15:02:00,2026-01-27 15:28:00,CANCELLED,686.84,CARD
343,1222,105,,2026-01-27 17:35:00,2026-01-27 18:06:00,COMPLETED,767.73,CARD
344,2853,15,,2026-01-27 13:39:00,2026-01-27 14:21:00,COMPLETED,615.83,CARD
345,3243,67,,2026-01-27 11:47:00,2026-01-27 12:12:00,CANCELLED,561.88,UPI
346,1438,33,,2026-01-27 08:46:00,2026-01-27 09:16:00,COMPLETED,615.96,UPI
347,1441,97,,2026-01-27 22:32:00,2026-01-27 23:09:00,CANCELLED,657.92,COD
348,4916,65,,2026-01-27 18:48:00,2026-01-27 19:31:00,COMPLETED,442.83,COD
349,2978,119,,2026-01-27 08:04:00,2026-01-27 08:45:00,COMPLETED,757.95,CARD
350,3064,113,,2026-01-27 10:57:00,2026-01-27 11:26:00,CANCELLED,540.35,COD
351,4296,18,,2026-01-27 18:23:00,2026-01-27 18:55:00,COMPLETED,372.86,UPI
352,4018,120,,2026-01-27 19:56:00,2026-01-27 20:37:00,COMPLETED,506.07,UPI
353,3662,23,,2026-01-27 18:39:00,2026-01-27 19:13:00,CANCELLED,587.04,CARD
354,2709,87,,2026-01-27 20:59:00,2026-01-27 21:35:00,CANCELLED,520.91,CARD
355,1231,26,,2026-01-27 15:12:00,2026-01-27 15:37:00,CANCELLED,397.57,CARD
356,2208,27,,2026-01-27 10:44:00,2026-01-27 11:18:00,COMPLETED,695.6,CARD
357,4040,83,,2026-01-27 15:43:00,2026-01-27 16:11:00,CANCELLED,630.67,CARD
358,4918,101,,2026-01-27 21:23:00,2026-01-27 21:57:00,CANCELLED,752.22,CARD
359,4564,57,,2026-01-27 08:55:00,2026-01-27 09:20:00,COMPLETED,553.37,CARD
360,4179,93,,2026-01-27 20:01:00,2026-01-27 20:46:00,COMPLETED,505.3,UPI
361,1166,55,,2026-01-27 11:01:00,2026-01-27 11:28:00,CANCELLED,627.8,COD
362,4839,20,,2026-01-27 10:13:00,2026-01-27 10:43:00,COMPLETED,153.67,CARD
363,2233,63,,2026-01-27 13:30:00,2026-01-27 14:14:00,CANCELLED,556.49,COD
364,3069,21,,2026-01-27 20:04:00,2026-01-27 20:39:00,CANCELLED,269.51,CARD
365,2477,38,,2026-01-27 14:53:00,2026-01-27 15:20:00,COMPLETED,288.68,UPI
366,1036,15,,2026-01-27 18:33:00,2026-01-27 19:14:00,CANCELLED,685.4,UPI
367,2562,118,,2026-01-27 18:57:00,2026-01-27 19:41:00,COMPLETED,175.92,CARD
368,4288,66,,2026-01-27 17:13:00,2026-01-27 17:47:00,CANCELLED,684.37,COD
369,4979,99,,2026-01-27 13:03:00,2026-01-27 13:48:00,COMPLETED,203.52,COD
370,3202,107,,2026-01-27 11:35:00,2026-01-27 12:20:00,CANCELLED,425.74,COD
371,1222,23,,2026-01-27 09:13:00,2026-01-27 09:42:00,CANCELLED,365.61,COD
372,2295,3,,2026-01-27 17:48:00,2026-01-27 18:20:00,CANCELLED,443.23,UPI
373,1186,90,,2026-01-27 17:07:00,2026-01-27 17:32:00,COMPLETED,191.1,CARD
374,4134,119,,2026-01-27 16:34:00,2026-01-27 17:02:00,CANCELLED,345.88,UPI
375,4263,103,,2026-01-27 22:01:00,2026-01-27 22:26:00,CANCELLED,292.91,UPI
376,3653,48,,2026-01-27 10:27:00,2026-01-27 11:01:00,COMPLETED,777.49,CARD
377,3242,11,,2026-01-27 17:28:00,2026-01-27 17:57:00,CANCELLED,522.27,COD
378,1659,24,,2026-01-27 20:39:00,2026-01-27 21:15:00,COMPLETED,569.86,COD
379,4487,97,,2026-01-27 12:18:00,2026-01-27 12:49:00,CANCELLED,669.78,COD
380,2355,46,,2026-01-28 12:57:00,2026-01-28 13:24:00,COMPLETED,621.63,UPI
381,2845,43,,2026-01-28 12:00:00,2026-01-28 12:28:00,CANCELLED,735.08,UPI
382,1019,41,,2026-01-28 10:36:00,2026-01-28 11:19:00,COMPLETED,355.62,CARD
383,2358,113,,2026-01-28 20:09:00,2026-01-28 20:54:00,CANCELLED,383.67,UPI
384,4447,36,,2026-01-28 14:07:00,2026-01-28 14:41:00,COMPLETED,264.25,UPI
385,1076,109,,2026-01-28 11:21:00,2026-01-28 11:54:00,COMPLETED,199.7,CARD
386,4661,70,,2026-01-28 17:52:00,2026-01-28 18:29:00,CANCELLED,173.83,CARD
387,2191,18,,2026-01-28 10:32:00,2026-01-28 11:08:00,CANCELLED,651.89,UPI
388,4303,79,,2026-01-28 09:32:00,2026-01-28 10:09:00,COMPLETED,580.74,UPI
389,4963,19,,2026-01-28 10:23:00,2026-01-28 11:02:00,CANCELLED,766.66,COD
390,3738,27,,2026-01-28 08:41:00,2026-01-28 09:13:00,CANCELLED,321.83,UPI
391,3135,82,,2026-01-28 15:45:00,2026-01-28 16:11:00,CANCELLED,360.65,COD
392,3407,84,,2026-01-28 12:29:00,2026-01-28 13:12:00,COMPLETED,394.83,CARD
393,4246,62,,2026-01-28 14:25:00,2026-01-28 14:57:00,COMPLETED,681.2,CARD
394,1615,24,,2026-01-28 10:22:00,2026-01-28 11:01:00,COMPLETED,484.45,COD
395,2972,87,,2026-01-28 20:14:00,2026-01-28 20:42:00,CANCELLED,677.26,CARD
396,3349,76,,2026-01-28 18:04:00,2026-01-28 18:34:00,COMPLETED,164.59,CARD
397,3116,52,,2026-01-28 16:44:00,2026-01-28 17:10:00,COMPLETED,258.12,CARD
398,2972,22,,2026-01-28 20:25:00,2026-01-28 20:59:00,COMPLETED,544.24,COD
399,2083,22,,2026-01-28 18:15:00,2026-01-28 18:44:00,CANCELLED,268.22,CARD
400,1828,67,,2026-01-28 18:10:00,2026-01-28 18:53:00,CANCELLED,400.55,COD
401,4210,69,,2026-01-28 18:20:00,2026-01-28 18:48:00,COMPLETED,549.59,COD
402,3779,84,,2026-01-28 19:15:00,2026-01-28 19:44:00,CANCELLED,150.78,CARD
403,4234,99,,2026-01-28 14:19:00,2026-01-28 14:45:00,CANCELLED,299.17,CARD
404,4727,110,,2026-01-28 21:43:00,2026-01-28 22:26:00,COMPLETED,315.44,COD
405,1029,74,,2026-01-28 22:57:00,2026-01-28 23:39:00,COMPLETED,153.56,UPI
406,1633,55,,2026-01-28 14:24:00,2026-01-28 15:09:00,CANCELLED,355.34,COD
407,4092,27,,2026-01-28 17:08:00,2026-01-28 17:46:00,CANCELLED,329.11,CARD
408,2256,74,,2026-01-28 17:30:00,2026-01-28 18:10:00,CANCELLED,510.69,COD
409,4888,21,,2026-01-28 14:47:00,2026-01-28 15:16:00,COMPLETED,299.35,CARD
410,2593,82,,2026-01-28 14:50:00,2026-01-28 15:25:00,COMPLETED,594.97,CARD
411,1908,48,,2026-01-28 22:03:00,2026-01-28 22:32:00,COMPLETED,433.0,UPI
412,3447,8,,2026-01-28 20:21:00,2026-01-28 20:58:00,COMPLETED,488.65,UPI
413,1797,5,,2026-01-28 15:29:00,2026-01-28 15:54:00,COMPLETED,754.99,COD
414,2130,100,,2026-01-28 19:30:00,2026-01-28 19:56:00,CANCELLED,150.19,UPI
415,4764,12,,2026-01-28 14:44:00,2026-01-28 15:21:00,CANCELLED,159.99,CARD
416,4944,25,,2026-01-28 17:32:00,2026-01-28 18:15:00,CANCELLED,680.08,UPI
417,3060,38,,2026-01-28 17:48:00,2026-01-28 18:13:00,CANCELLED,479.05,UPI
418,3843,57,,2026-01-28 21:42:00,2026-01-28 22:23:00,CANCELLED,678.55,UPI
419,3403,111,,2026-01-28 21:08:00,2026-01-28 21:40:00,COMPLETED,448.25,UPI
420,1941,103,,2026-01-28 12:24:00,2026-01-28 12:51:00,CANCELLED,796.23,UPI
421,1380,52,,2026-01-28 14:01:00,2026-01-28 14:42:00,CANCELLED,690.92,
422,4879,96,,2026-01-28 11:02:00,2026-01-28 11:42:00,COMPLETED,731.31,UPI
423,4419,32,,2026-01-28 11:24:00,2026-01-28 11:56:00,CANCELLED,322.51,CARD
424,4130,110,,2026-01-28 09:49:00,2026-01-28 10:17:00,COMPLETED,581.23,COD
425,4558,36,,2026-01-28 14:20:00,2026-01-28 15:04:00,CANCELLED,790.48,UPI
426,3153,103,,2026-01-28 21:02:00,2026-01-28 21:43:00,CANCELLED,637.61,UPI
427,2872,16,,2026-01-28 17:13:00,2026-01-28 17:39:00,CANCELLED,709.26,CARD
428,3509,111,,2026-01-28 08:08:00,2026-01-28 08:33:00,CANCELLED,527.66,CARD
429,3042,55,,2026-01-28 12:29:00,2026-01-28 13:01:00,COMPLETED,548.5,UPI
430,1537,74,,2026-01-28 20:50:00,2026-01-28 21:26:00,COMPLETED,331.76,UPI
431,4276,95,,2026-01-28 20:18:00,2026-01-28 20:51:00,COMPLETED,706.6,COD
432,3117,69,,2026-01-28 08:09:00,2026-01-28 08:39:00,CANCELLED,797.12,UPI
433,1669,8,,2026-01-28 13:07:00,2026-01-28 13:40:00,COMPLETED,181.01,CARD
434,3295,72,,2026-01-28 16:07:00,2026-01-28 16:52:00,CANCELLED,367.53,COD
435,3358,84,,2026-01-28 15:01:00,2026-01-28 15:29:00,COMPLETED,776.03,UPI
436,4643,11,,2026-01-28 12:51:00,2026-01-28 13:27:00,CANCELLED,466.87,UPI
437,2727,81,,2026-01-28 15:54:00,2026-01-28 16:39:00,CANCELLED,566.38,COD
438,3909,35,,2026-01-28 09:13:00,2026-01-28 09:40:00,CANCELLED,353.76,COD
439,1753,110,,2026-01-28 15:35:00,2026-01-28 16:11:00,COMPLETED,777.59,CARD
440,1421,13,,2026-01-28 12:00:00,2026-01-28 12:33:00,COMPLETED,202.04,CARD
441,1340,14,,2026-01-28 16:04:00,2026-01-28 16:46:00,CANCELLED,408.06,
442,3566,17,,2026-01-28 09:26:00,2026-01-28 10:11:00,COMPLETED,310.81,UPI
443,2950,60,,2026-01-28 10:54:00,2026-01-28 11:19:00,CANCELLED,709.24,COD
444,4593,73,,2026-01-28 10:18:00,2026-01-28 11:00:00,CANCELLED,446.75,COD
445,1366,57,,2026-01-28 18:54:00,2026-01-28 19:36:00,CANCELLED,463.07,UPI
446,1558,45,,2026-01-28 12:26:00,2026-01-28 12:55:00,CANCELLED,490.16,
447,3445,30,,2026-01-28 08:08:00,2026-01-28 08:48:00,COMPLETED,647.81,UPI
448,3645,50,,2026-01-28 11:13:00,2026-01-28 11:51:00,CANCELLED,312.43,CARD
449,4307,89,,2026-01-28 09:21:00,2026-01-28 09:59:00,CANCELLED,646.95,CARD
450,2186,15,,2026-01-28 20:40:00,2026-01-28 21:22:00,CANCELLED,704.76,UPI
451,3191,3,,2026-01-28 12:38:00,2026-01-28 13:22:00,COMPLETED,162.61,UPI
452,1617,2,,2026-01-28 12:48:00,2026-01-28 13:21:00,CANCELLED,622.62,COD
453,2352,11,,2026-01-28 15:10:00,2026-01-28 15:44:00,COMPLETED,451.39,UPI
454,2024,105,,2026-01-28 21:14:00,2026-01-28 21:51:00,CANCELLED,268.04,COD
455,1137,26,,2026-01-28 10:04:00,2026-01-28 10:36:00,CANCELLED,437.92,UPI
456,2278,120,,2026-01-28 09:36:00,2026-01-28 10:17:00,CANCELLED,457.34,CARD
457,3615,39,,2026-01-28 20:25:00,2026-01-28 20:51:00,COMPLETED,488.6,CARD
458,4253,36,,2026-01-28 08:53:00,2026-01-28 09:24:00,COMPLETED,432.21,COD
459,1634,48,,2026-01-28 12:08:00,2026-01-28 12:33:00,COMPLETED,598.99,COD
460,3560,8,,2026-01-28 16:31:00,2026-01-28 16:58:00,COMPLETED,755.05,CARD
461,4229,83,,2026-01-28 10:37:00,2026-01-28 11:19:00,CANCELLED,301.24,COD
462,4680,6,,2026-01-28 15:29:00,2026-01-28 16:00:00,CANCELLED,382.81,COD
463,2424,42,,2026-01-28 17:32:00,2026-01-28 18:06:00,CANCELLED,273.35,CARD
464,4356,34,,2026-01-28 22:11:00,2026-01-28 22:55:00,CANCELLED,495.24,CARD
465,4509,47,,2026-01-28 21:14:00,2026-01-28 21:59:00,COMPLETED,270.6,CARD
466,1631,79,,2026-01-28 09:04:00,2026-01-28 09:46:00,CANCELLED,594.1,UPI
467,4841,17,,2026-01-28 18:56:00,2026-01-28 19:31:00,COMPLETED,578.28,COD
468,2591,85,,2026-01-28 11:26:00,2026-01-28 11:54:00,CANCELLED,170.68,UPI
469,1053,120,,2026-01-28 19:58:00,2026-01-28 20:41:00,COMPLETED,293.47,UPI
470,4843,114,,2026-01-28 22:12:00,2026-01-28 22:39:00,CANCELLED,189.46,UPI
471,2244,10,,2026-01-28 21:33:00,2026-01-28 21:59:00,COMPLETED,176.42,CARD
472,3690,32,,2026-01-28 09:39:00,2026-01-28 10:07:00,COMPLETED,400.47,CARD
473,2878,90,,2026-01-28 17:31:00,2026-01-28 18:09:00,CANCELLED,565.11,CARD
474,3457,57,,2026-01-28 10:50:00,2026-01-28 11:20:00,CANCELLED,369.38,CARD
475,2324,78,,2026-01-28 17:23:00,2026-01-28 17:58:00,COMPLETED,561.61,UPI
476,2832,51,,2026-01-28 11:39:00,2026-01-28 12:16:00,COMPLETED,315.16,CARD
477,2230,29,,2026-01-28 12:51:00,2026-01-28 13:35:00,COMPLETED,795.72,COD
478,1386,5,,2026-01-28 08:22:00,2026-01-28 08:55:00,CANCELLED,520.93,CARD
479,2230,12,,2026-01-28 10:21:00,2026-01-28 10:54:00,CANCELLED,312.41,UPI
480,4682,89,,2026-01-28 11:42:00,2026-01-28 12:09:00,COMPLETED,463.65,CARD
481,4775,99,,2026-01-28 13:07:00,2026-01-28 13:33:00,CANCELLED,398.0,CARD
482,4062,84,,2026-01-28 21:56:00,2026-01-28 22:34:00,COMPLETED,228.35,UPI
483,1612,42,,2026-01-28 18:47:00,2026-01-28 19:24:00,COMPLETED,176.77,COD
484,2769,38,,2026-01-28 19:29:00,2026-01-28 20:06:00,CANCELLED,523.92,UPI
485,1348,52,,2026-01-28 13:44:00,2026-01-28 14:11:00,CANCELLED,182.05,UPI
486,1803,72,,2026-01-28 10:13:00,2026-01-28 10:42:00,COMPLETED,467.11,UPI
487,2694,55,,2026-01-28 12:32:00,2026-01-28 13:10:00,CANCELLED,524.41,UPI
488,2432,79,,2026-01-28 13:28:00,2026-01-28 14:04:00,CANCELLED,650.29,CARD
489,4492,11,,2026-01-28 15:31:00,2026-01-28 15:57:00,COMPLETED,392.98,COD
490,3841,103,,2026-01-28 12:08:00,2026-01-28 12:52:00,COMPLETED,683.09,COD
491,3143,97,,2026-01-28 16:02:00,2026-01-28 16:27:00,CANCELLED,499.7,UPI
492,3717,68,,2026-01-28 18:37:00,2026-01-28 19:06:00,COMPLETED,161.95,CARD
493,3681,2,,2026-01-28 09:01:00,2026-01-28 09:35:00,COMPLETED,551.68,COD
494,1946,49,,2026-01-28 12:37:00,2026-01-28 13:13:00,COMPLETED,713.82,
495,3296,119,,2026-01-28 16:16:00,2026-01-28 17:00:00,COMPLETED,279.27,CARD
496,3802,46,,2026-01-28 17:02:00,2026-01-28 17:36:00,CANCELLED,633.85,UPI
497,4647,105,,2026-01-28 12:01:00,2026-01-28 12:42:00,COMPLETED,556.77,UPI
498,3989,49,,2026-01-28 12:46:00,2026-01-28 13:18:00,COMPLETED,405.35,COD
499,3220,17,,2026-01-28 17:46:00,2026-01-28 18:15:00,COMPLETED,741.33,UPI
500,3888,116,,2026-01-28 17:54:00,2026-01-28 18:36:00,COMPLETED,710.68,CARD
501,3282,69,,2026-01-28 21:08:00,2026-01-28 21:37:00,COMPLETED,746.12,CARD
502,4937,53,,2026-01-28 22:19:00,2026-01-28 22:48:00,CANCELLED,357.15,
503,1756,4,,2026-01-28 22:01:00,2026-01-28 22:46:00,CANCELLED,656.42,CARD
504,3818,100,,2026-01-28 18:27:00,2026-01-28 18:59:00,CANCELLED,596.8,CARD
505,3012,61,,2026-01-28 22:26:00,2026-01-28 23:10:00,COMPLETED,393.07,UPI
506,2691,29,,2026-01-28 11:51:00,2026-01-28 12:17:00,COMPLETED,159.76,UPI
507,2874,114,,2026-01-28 09:07:00,2026-01-28 09:37:00,COMPLETED,468.46,UPI
508,3504,96,,2026-01-28 21:14:00,2026-01-28 21:40:00,COMPLETED,397.24,CARD
509,3284,50,,2026-01-29 15:47:00,2026-01-29 16:13:00,COMPLETED,407.15,COD
510,2205,79,,2026-01-29 15:30:00,2026-01-29 16:07:00,COMPLETED,335.84,UPI
511,4189,75,,2026-01-29 10:25:00,2026-01-29 11:04:00,COMPLETED,619.72,CARD
512,1827,113,,2026-01-29 13:31:00,2026-01-29 14:10:00,CANCELLED,533.71,COD
513,1467,91,,2026-01-29 13:31:00,2026-01-29 14:16:00,CANCELLED,616.94,CARD
514,4890,21,,2026-01-29 09:27:00,2026-01-29 10:08:00,CANCELLED,664.19,CARD
515,4558,19,,2026-01-29 08:44:00,2026-01-29 09:14:00,COMPLETED,578.69,UPI
516,3565,24,,2026-01-29 08:52:00,2026-01-29 09:30:00,COMPLETED,649.61,UPI
517,3042,70,,2026-01-29 11:27:00,2026-01-29 11:52:00,COMPLETED,157.94,CARD
518,1325,77,,2026-01-29 16:25:00,2026-01-29 16:57:00,COMPLETED,459.21,COD
519,1757,19,,2026-01-29 17:20:00,2026-01-29 17:53:00,COMPLETED,683.08,CARD
520,4769,12,,2026-01-29 08:37:00,2026-01-29 09:06:00,COMPLETED,694.71,COD
521,3344,101,,2026-01-29 11:02:00,2026-01-29 11:32:00,COMPLETED,579.6,CARD
522,2509,115,,2026-01-29 20:47:00,2026-01-29 21:30:00,CANCELLED,210.53,UPI
523,4520,36,,2026-01-29 20:56:00,2026-01-29 21:34:00,CANCELLED,456.03,CARD
524,3576,68,,2026-01-29 16:57:00,2026-01-29 17:28:00,COMPLETED,187.82,CARD
525,3152,74,,2026-01-29 19:45:00,2026-01-29 20:29:00,CANCELLED,545.75,CARD
526,1736,114,,2026-01-29 18:29:00,2026-01-29 19:12:00,COMPLETED,560.71,UPI
527,4473,27,,2026-01-29 11:18:00,2026-01-29 11:43:00,CANCELLED,556.55,
528,3826,37,,2026-01-29 13:41:00,2026-01-29 14:17:00,CANCELLED,288.02,CARD
529,2365,44,,2026-01-29 13:15:00,2026-01-29 13:49:00,CANCELLED,648.57,CARD
530,2962,118,,2026-01-29 18:30:00,2026-01-29 18:55:00,CANCELLED,691.99,COD
531,4669,43,,2026-01-29 19:01:00,2026-01-29 19:30:00,CANCELLED,449.4,UPI
532,3194,3,,2026-01-29 15:03:00,2026-01-29 15:29:00,COMPLETED,621.23,CARD
533,2536,81,,2026-01-29 13:39:00,2026-01-29 14:15:00,COMPLETED,332.3,COD
534,4513,41,,2026-01-29 14:38:00,2026-01-29 15:08:00,COMPLETED,658.52,CARD
535,3150,39,,2026-01-29 09:28:00,2026-01-29 10:08:00,COMPLETED,689.15,COD
536,2976,116,,2026-01-29 21:23:00,2026-01-29 21:49:00,COMPLETED,438.45,COD
537,4367,67,,2026-01-29 16:15:00,2026-01-29 16:56:00,COMPLETED,243.14,UPI
538,3814,109,,2026-01-29 08:37:00,2026-01-29 09:16:00,COMPLETED,2412.04,UPI
539,4106,40,,2026-01-29 08:47:00,2026-01-29 09:15:00,COMPLETED,634.61,CARD
540,2116,20,,2026-01-29 11:17:00,2026-01-29 11:51:00,COMPLETED,652.31,UPI
541,2304,35,,2026-01-29 08:15:00,2026-01-29 08:59:00,COMPLETED,284.28,CARD
542,2387,70,,2026-01-29 21:43:00,2026-01-29 22:17:00,CANCELLED,196.31,CARD
543,2605,23,,2026-01-29 08:29:00,2026-01-29 09:09:00,CANCELLED,399.34,CARD
544,4988,119,,2026-01-29 13:19:00,2026-01-29 13:54:00,CANCELLED,586.07,COD
545,2906,61,,2026-01-29 09:35:00,2026-01-29 10:14:00,COMPLETED,594.91,COD
546,3724,43,,2026-01-29 10:27:00,2026-01-29 11:11:00,CANCELLED,404.85,UPI
547,2156,99,,2026-01-29 08:30:00,2026-01-29 08:57:00,CANCELLED,461.12,UPI
548,3277,84,,2026-01-29 10:10:00,2026-01-29 10:51:00,COMPLETED,614.28,COD
549,1651,62,,2026-01-29 17:05:00,2026-01-29 17:44:00,CANCELLED,305.07,UPI
550,3230,89,,2026-01-29 11:33:00,2026-01-29 12:16:00,COMPLETED,432.98,UPI
551,3425,77,,2026-01-29 19:25:00,2026-01-29 19:52:00,CANCELLED,523.22,CARD
552,3807,105,,2026-01-29 09:39:00,2026-01-29 10:18:00,CANCELLED,413.77,COD
553,4092,82,,2026-01-29 19:00:00,2026-01-29 19:26:00,COMPLETED,240.3,COD
554,1801,27,,2026-01-29 19:16:00,2026-01-29 19:45:00,CANCELLED,403.49,UPI
555,3386,2,,2026-01-29 21:33:00,2026-01-29 22:07:00,CANCELLED,744.83,UPI
556,3880,72,,2026-01-29 22:32:00,2026-01-29 23:06:00,CANCELLED,506.78,COD
557,3915,49,,2026-01-29 12:48:00,2026-01-29 13:13:00,CANCELLED,533.61,COD
558,4454,119,,2026-01-29 17:18:00,2026-01-29 17:49:00,CANCELLED,240.39,CARD
559,1589,93,,2026-01-29 10:37:00,2026-01-29 11:11:00,CANCELLED,157.54,CARD
560,4231,90,,2026-01-29 10:19:00,2026-01-29 10:46:00,CANCELLED,420.31,COD
561,1761,55,,2026-01-29 15:45:00,2026-01-29 16:26:00,COMPLETED,442.53,UPI
562,2503,5,,2026-01-29 22:27:00,2026-01-29 22:59:00,COMPLETED,417.04,CARD
563,3990,94,,2026-01-29 20:01:00,2026-01-29 20:37:00,CANCELLED,775.13,COD
564,4933,86,,2026-01-29 09:20:00,2026-01-29 10:01:00,COMPLETED,457.09,CARD
565,1044,61,,2026-01-29 17:12:00,2026-01-29 17:55:00,CANCELLED,737.33,UPI
566,2206,38,,2026-01-29 16:00:00,2026-01-29 16:43:00,COMPLETED,379.39,CARD
567,3368,22,,2026-01-29 18:11:00,2026-01-29 18:45:00,COMPLETED,319.29,CARD
568,4487,101,,2026-01-29 12:58:00,2026-01-29 13:42:00,CANCELLED,203.63,COD
569,1715,117,,2026-01-29 18:30:00,2026-01-29 19:03:00,COMPLETED,159.23,UPI
570,3160,111,,2026-01-29 14:18:00,2026-01-29 14:48:00,COMPLETED,303.53,UPI
